antecedent,consequent,antecedent_len,support,confidence,lift,leverage,conviction
HDL-C_1.04-1.55 + 血瘀质_>=35 + 高尿酸_是,高血脂阳性,3,0.1079136690647482,1.0,1.2930232558139536,0.024455255939133586,inf
IADL总分_20-29 + TG_>1.7 + 性别_男,高血脂阳性,3,0.1079136690647482,1.0,1.2930232558139536,0.024455255939133586,inf
IADL总分_20-29 + 性别_女 + 高尿酸_是,高血脂阳性,3,0.1079136690647482,1.0,1.2930232558139536,0.024455255939133586,inf
LDL-C_<=3.1 + TC_>6.2 + 平和质_20-34,高血脂阳性,3,0.1079136690647482,1.0,1.2930232558139536,0.024455255939133586,inf
LDL-C_<=3.1 + TC_>6.2 + 气郁质_<20,高血脂阳性,3,0.1079136690647482,1.0,1.2930232558139536,0.024455255939133586,inf
LDL-C_<=3.1 + TC_>6.2 + 痰湿质_59-61,高血脂阳性,3,0.1079136690647482,1.0,1.2930232558139536,0.024455255939133586,inf
LDL-C_<=3.1 + TG_>1.7 + 气郁质_20-34,高血脂阳性,3,0.1079136690647482,1.0,1.2930232558139536,0.024455255939133586,inf
LDL-C_<=3.1 + TG_>1.7 + 阴虚质_>=35,高血脂阳性,3,0.1079136690647482,1.0,1.2930232558139536,0.024455255939133586,inf
LDL-C_<=3.1 + 平和质_20-34 + 高尿酸_是,高血脂阳性,3,0.1079136690647482,1.0,1.2930232558139536,0.024455255939133586,inf
LDL-C_<=3.1 + 平和质_>=35 + 高尿酸_是,高血脂阳性,3,0.1079136690647482,1.0,1.2930232558139536,0.024455255939133586,inf
LDL-C_<=3.1 + 气虚质_20-34 + 高尿酸_是,高血脂阳性,3,0.1079136690647482,1.0,1.2930232558139536,0.024455255939133586,inf
LDL-C_<=3.1 + 气虚质_<20 + 高尿酸_是,高血脂阳性,3,0.1079136690647482,1.0,1.2930232558139536,0.024455255939133586,inf
LDL-C_<=3.1 + 阳虚质_20-34 + 高尿酸_是,高血脂阳性,3,0.1079136690647482,1.0,1.2930232558139536,0.024455255939133586,inf
TC_<=6.2 + TG_>1.7 + 特禀质_20-34,高血脂阳性,3,0.1079136690647482,1.0,1.2930232558139536,0.024455255939133586,inf
TC_<=6.2 + TG_>1.7 + 痰湿质_>=62,高血脂阳性,3,0.1079136690647482,1.0,1.2930232558139536,0.024455255939133586,inf
TC_<=6.2 + TG_>1.7 + 阴虚质_20-34,高血脂阳性,3,0.1079136690647482,1.0,1.2930232558139536,0.024455255939133586,inf
TC_>6.2 + TG_<=1.7 + 气郁质_>=35,高血脂阳性,3,0.1079136690647482,1.0,1.2930232558139536,0.024455255939133586,inf
TC_>6.2 + TG_<=1.7 + 血瘀质_<20,高血脂阳性,3,0.1079136690647482,1.0,1.2930232558139536,0.024455255939133586,inf
TC_>6.2 + 湿热质_<20 + 高尿酸_是,高血脂阳性,3,0.1079136690647482,1.0,1.2930232558139536,0.024455255939133586,inf
TG_>1.7 + 吸烟史_无 + 气虚质_<20,高血脂阳性,3,0.1079136690647482,1.0,1.2930232558139536,0.024455255939133586,inf
TG_>1.7 + 吸烟史_无 + 湿热质_>=35,高血脂阳性,3,0.1079136690647482,1.0,1.2930232558139536,0.024455255939133586,inf
TG_>1.7 + 吸烟史_无 + 痰湿质_<=58,高血脂阳性,3,0.1079136690647482,1.0,1.2930232558139536,0.024455255939133586,inf
TG_>1.7 + 性别_女 + 特禀质_<20,高血脂阳性,3,0.1079136690647482,1.0,1.2930232558139536,0.024455255939133586,inf
TG_>1.7 + 性别_女 + 血瘀质_<20,高血脂阳性,3,0.1079136690647482,1.0,1.2930232558139536,0.024455255939133586,inf
TG_>1.7 + 性别_女 + 高尿酸_否,高血脂阳性,3,0.1079136690647482,1.0,1.2930232558139536,0.024455255939133586,inf
TG_>1.7 + 性别_男 + 阴虚质_<20,高血脂阳性,3,0.1079136690647482,1.0,1.2930232558139536,0.024455255939133586,inf
TG_>1.7 + 性别_男 + 高尿酸_否,高血脂阳性,3,0.1079136690647482,1.0,1.2930232558139536,0.024455255939133586,inf
TG_>1.7 + 气郁质_<20 + 高尿酸_是,高血脂阳性,3,0.1079136690647482,1.0,1.2930232558139536,0.024455255939133586,inf
TG_>1.7 + 湿热质_<20 + 高尿酸_是,高血脂阳性,3,0.1079136690647482,1.0,1.2930232558139536,0.024455255939133586,inf
吸烟史_无 + 阴虚质_<20 + 高尿酸_是,高血脂阳性,3,0.1079136690647482,1.0,1.2930232558139536,0.024455255939133586,inf
吸烟史_有 + 阳虚质_<20 + 高尿酸_是,高血脂阳性,3,0.1079136690647482,1.0,1.2930232558139536,0.024455255939133586,inf
ADL总分_20-29 + LDL-C_<=3.1 + TG_>1.7 + 性别_女,高血脂阳性,4,0.1079136690647482,1.0,1.2930232558139536,0.024455255939133586,inf
ADL总分_20-29 + LDL-C_<=3.1 + TG_>1.7 + 高尿酸_是,高血脂阳性,4,0.1079136690647482,1.0,1.2930232558139536,0.024455255939133586,inf
ADL总分_20-29 + TC_<=6.2 + TG_>1.7 + 性别_女,高血脂阳性,4,0.1079136690647482,1.0,1.2930232558139536,0.024455255939133586,inf
HDL-C_1.04-1.55 + IADL总分_20-29 + LDL-C_<=3.1 + 高尿酸_是,高血脂阳性,4,0.1079136690647482,1.0,1.2930232558139536,0.024455255939133586,inf
HDL-C_1.04-1.55 + LDL-C_<=3.1 + TC_>6.2 + 吸烟史_无,高血脂阳性,4,0.1079136690647482,1.0,1.2930232558139536,0.024455255939133586,inf
HDL-C_1.04-1.55 + LDL-C_<=3.1 + TG_>1.7 + 阳虚质_<20,高血脂阳性,4,0.1079136690647482,1.0,1.2930232558139536,0.024455255939133586,inf
HDL-C_1.04-1.55 + TG_>1.7 + 吸烟史_无 + 高尿酸_是,高血脂阳性,4,0.1079136690647482,1.0,1.2930232558139536,0.024455255939133586,inf
IADL总分_20-29 + LDL-C_<=3.1 + TG_>1.7 + 性别_女,高血脂阳性,4,0.1079136690647482,1.0,1.2930232558139536,0.024455255939133586,inf
IADL总分_20-29 + LDL-C_<=3.1 + TG_>1.7 + 高尿酸_是,高血脂阳性,4,0.1079136690647482,1.0,1.2930232558139536,0.024455255939133586,inf
LDL-C_<=3.1 + TC_<=6.2 + TG_>1.7 + 特禀质_<20,高血脂阳性,4,0.1079136690647482,1.0,1.2930232558139536,0.024455255939133586,inf
LDL-C_<=3.1 + TC_<=6.2 + TG_>1.7 + 阴虚质_<20,高血脂阳性,4,0.1079136690647482,1.0,1.2930232558139536,0.024455255939133586,inf
ADL总分_>=30 + TC_>6.2,高血脂阳性,2,0.10431654676258993,1.0,1.2930232558139536,0.023640080741162472,inf
LDL-C_>3.1 + 吸烟史_无,高血脂阳性,2,0.10431654676258993,1.0,1.2930232558139536,0.023640080741162472,inf
LDL-C_>3.1 + 性别_男,高血脂阳性,2,0.10431654676258993,1.0,1.2930232558139536,0.023640080741162472,inf
ADL总分_20-29 + TC_>6.2 + 性别_女,高血脂阳性,3,0.10431654676258993,1.0,1.2930232558139536,0.023640080741162472,inf
ADL总分_20-29 + TC_>6.2 + 高尿酸_否,高血脂阳性,3,0.10431654676258993,1.0,1.2930232558139536,0.023640080741162472,inf
ADL总分_20-29 + TG_>1.7 + 气虚质_<20,高血脂阳性,3,0.10431654676258993,1.0,1.2930232558139536,0.023640080741162472,inf
ADL总分_20-29 + 吸烟史_有 + 高尿酸_是,高血脂阳性,3,0.10431654676258993,1.0,1.2930232558139536,0.023640080741162472,inf
HDL-C_1.04-1.55 + TG_<=1.7 + 高尿酸_是,高血脂阳性,3,0.10431654676258993,1.0,1.2930232558139536,0.023640080741162472,inf
HDL-C_1.04-1.55 + TG_>1.7 + 痰湿质_59-61,高血脂阳性,3,0.10431654676258993,1.0,1.2930232558139536,0.023640080741162472,inf
HDL-C_1.04-1.55 + 平和质_<20 + 高尿酸_是,高血脂阳性,3,0.10431654676258993,1.0,1.2930232558139536,0.023640080741162472,inf
HDL-C_1.04-1.55 + 气郁质_<20 + 高尿酸_是,高血脂阳性,3,0.10431654676258993,1.0,1.2930232558139536,0.023640080741162472,inf
IADL总分_20-29 + TC_>6.2 + 性别_女,高血脂阳性,3,0.10431654676258993,1.0,1.2930232558139536,0.023640080741162472,inf
IADL总分_20-29 + TC_>6.2 + 高尿酸_是,高血脂阳性,3,0.10431654676258993,1.0,1.2930232558139536,0.023640080741162472,inf
IADL总分_20-29 + TG_>1.7 + 阳虚质_<20,高血脂阳性,3,0.10431654676258993,1.0,1.2930232558139536,0.023640080741162472,inf
LDL-C_<=3.1 + TC_>6.2 + 湿热质_>=35,高血脂阳性,3,0.10431654676258993,1.0,1.2930232558139536,0.023640080741162472,inf
LDL-C_<=3.1 + TC_>6.2 + 阳虚质_20-34,高血脂阳性,3,0.10431654676258993,1.0,1.2930232558139536,0.023640080741162472,inf
LDL-C_<=3.1 + TG_<=1.7 + 高尿酸_是,高血脂阳性,3,0.10431654676258993,1.0,1.2930232558139536,0.023640080741162472,inf
LDL-C_<=3.1 + TG_>1.7 + 年龄组_50-59,高血脂阳性,3,0.10431654676258993,1.0,1.2930232558139536,0.023640080741162472,inf
TC_<=6.2 + 阳虚质_<20 + 高尿酸_是,高血脂阳性,3,0.10431654676258993,1.0,1.2930232558139536,0.023640080741162472,inf
TC_>6.2 + TG_<=1.7 + 平和质_<20,高血脂阳性,3,0.10431654676258993,1.0,1.2930232558139536,0.023640080741162472,inf
TC_>6.2 + TG_<=1.7 + 阴虚质_<20,高血脂阳性,3,0.10431654676258993,1.0,1.2930232558139536,0.023640080741162472,inf
TC_>6.2 + 吸烟史_无 + 气郁质_>=35,高血脂阳性,3,0.10431654676258993,1.0,1.2930232558139536,0.023640080741162472,inf
TC_>6.2 + 吸烟史_有 + 阳虚质_<20,高血脂阳性,3,0.10431654676258993,1.0,1.2930232558139536,0.023640080741162472,inf
TC_>6.2 + 性别_女 + 阴虚质_<20,高血脂阳性,3,0.10431654676258993,1.0,1.2930232558139536,0.023640080741162472,inf
TC_>6.2 + 阴虚质_<20 + 高尿酸_是,高血脂阳性,3,0.10431654676258993,1.0,1.2930232558139536,0.023640080741162472,inf
TG_>1.7 + 吸烟史_无 + 血瘀质_<20,高血脂阳性,3,0.10431654676258993,1.0,1.2930232558139536,0.023640080741162472,inf
TG_>1.7 + 吸烟史_有 + 高尿酸_否,高血脂阳性,3,0.10431654676258993,1.0,1.2930232558139536,0.023640080741162472,inf
TG_>1.7 + 平和质_20-34 + 高尿酸_是,高血脂阳性,3,0.10431654676258993,1.0,1.2930232558139536,0.023640080741162472,inf
TG_>1.7 + 性别_女 + 湿热质_<20,高血脂阳性,3,0.10431654676258993,1.0,1.2930232558139536,0.023640080741162472,inf
TG_>1.7 + 气虚质_<20 + 高尿酸_是,高血脂阳性,3,0.10431654676258993,1.0,1.2930232558139536,0.023640080741162472,inf
TG_>1.7 + 气郁质_>=35 + 湿热质_<20,高血脂阳性,3,0.10431654676258993,1.0,1.2930232558139536,0.023640080741162472,inf
TG_>1.7 + 气郁质_>=35 + 痰湿质_<=58,高血脂阳性,3,0.10431654676258993,1.0,1.2930232558139536,0.023640080741162472,inf
TG_>1.7 + 特禀质_<20 + 高尿酸_是,高血脂阳性,3,0.10431654676258993,1.0,1.2930232558139536,0.023640080741162472,inf
ADL总分_20-29 + IADL总分_20-29 + LDL-C_<=3.1 + TG_>1.7,高血脂阳性,4,0.10431654676258993,1.0,1.2930232558139536,0.023640080741162472,inf
HDL-C_1.04-1.55 + LDL-C_<=3.1 + TC_<=6.2 + 高尿酸_是,高血脂阳性,4,0.10431654676258993,1.0,1.2930232558139536,0.023640080741162472,inf
HDL-C_1.04-1.55 + LDL-C_<=3.1 + TG_>1.7 + 平和质_20-34,高血脂阳性,4,0.10431654676258993,1.0,1.2930232558139536,0.023640080741162472,inf
HDL-C_1.04-1.55 + TC_<=6.2 + TG_>1.7 + 性别_男,高血脂阳性,4,0.10431654676258993,1.0,1.2930232558139536,0.023640080741162472,inf
HDL-C_1.04-1.55 + TC_<=6.2 + TG_>1.7 + 阳虚质_<20,高血脂阳性,4,0.10431654676258993,1.0,1.2930232558139536,0.023640080741162472,inf
HDL-C_1.04-1.55 + TC_>6.2 + TG_<=1.7 + 高尿酸_是,高血脂阳性,4,0.10431654676258993,1.0,1.2930232558139536,0.023640080741162472,inf
HDL-C_1.04-1.55 + TG_>1.7 + 性别_女 + 高尿酸_是,高血脂阳性,4,0.10431654676258993,1.0,1.2930232558139536,0.023640080741162472,inf
IADL总分_20-29 + TC_<=6.2 + TG_>1.7 + 吸烟史_无,高血脂阳性,4,0.10431654676258993,1.0,1.2930232558139536,0.023640080741162472,inf
LDL-C_<=3.1 + TC_<=6.2 + TG_>1.7 + 湿热质_<20,高血脂阳性,4,0.10431654676258993,1.0,1.2930232558139536,0.023640080741162472,inf
LDL-C_<=3.1 + TC_<=6.2 + TG_>1.7 + 痰湿质_<=58,高血脂阳性,4,0.10431654676258993,1.0,1.2930232558139536,0.023640080741162472,inf
LDL-C_<=3.1 + TC_<=6.2 + TG_>1.7 + 血瘀质_<20,高血脂阳性,4,0.10431654676258993,1.0,1.2930232558139536,0.023640080741162472,inf
LDL-C_<=3.1 + TC_>6.2 + TG_<=1.7 + 吸烟史_有,高血脂阳性,4,0.10431654676258993,1.0,1.2930232558139536,0.023640080741162472,inf
LDL-C_<=3.1 + TC_>6.2 + TG_<=1.7 + 高尿酸_是,高血脂阳性,4,0.10431654676258993,1.0,1.2930232558139536,0.023640080741162472,inf
LDL-C_<=3.1 + TG_>1.7 + 吸烟史_无 + 性别_女,高血脂阳性,4,0.10431654676258993,1.0,1.2930232558139536,0.023640080741162472,inf
LDL-C_<=3.1 + TG_>1.7 + 性别_男 + 高尿酸_是,高血脂阳性,4,0.10431654676258993,1.0,1.2930232558139536,0.023640080741162472,inf
LDL-C_<=3.1 + TG_>1.7 + 痰湿质_<=58 + 高尿酸_是,高血脂阳性,4,0.10431654676258993,1.0,1.2930232558139536,0.023640080741162472,inf
LDL-C_<=3.1 + TG_>1.7 + 阳虚质_<20 + 高尿酸_是,高血脂阳性,4,0.10431654676258993,1.0,1.2930232558139536,0.023640080741162472,inf
TC_<=6.2 + TG_>1.7 + 阳虚质_<20 + 高尿酸_是,高血脂阳性,4,0.10431654676258993,1.0,1.2930232558139536,0.023640080741162472,inf
ADL总分_20-29 + LDL-C_>3.1,高血脂阳性,2,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
HDL-C_<1.04 + LDL-C_<=3.1,高血脂阳性,2,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
LDL-C_>3.1 + 高尿酸_是,高血脂阳性,2,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
TC_>6.2 + 年龄组_40-49,高血脂阳性,2,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
ADL总分_20-29 + TC_>6.2 + 阴虚质_<20,高血脂阳性,3,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
ADL总分_20-29 + TG_>1.7 + 平和质_20-34,高血脂阳性,3,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
ADL总分_20-29 + TG_>1.7 + 湿热质_<20,高血脂阳性,3,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
ADL总分_20-29 + 气郁质_>=35 + 高尿酸_是,高血脂阳性,3,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
ADL总分_>=30 + LDL-C_<=3.1 + TG_>1.7,高血脂阳性,3,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
HDL-C_1.04-1.55 + TC_>6.2 + 气虚质_<20,高血脂阳性,3,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
HDL-C_1.04-1.55 + TG_>1.7 + 湿热质_>=35,高血脂阳性,3,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
HDL-C_1.04-1.55 + TG_>1.7 + 阴虚质_20-34,高血脂阳性,3,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
HDL-C_1.04-1.55 + 气虚质_>=35 + 高尿酸_是,高血脂阳性,3,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
HDL-C_1.04-1.55 + 阳虚质_20-34 + 高尿酸_是,高血脂阳性,3,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
IADL总分_20-29 + TC_>6.2 + 吸烟史_有,高血脂阳性,3,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
IADL总分_20-29 + TG_>1.7 + 血瘀质_<20,高血脂阳性,3,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
IADL总分_20-29 + 吸烟史_无 + 高尿酸_是,高血脂阳性,3,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
IADL总分_>=30 + LDL-C_<=3.1 + TG_>1.7,高血脂阳性,3,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
LDL-C_<=3.1 + TC_>6.2 + 气虚质_20-34,高血脂阳性,3,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
LDL-C_<=3.1 + TC_>6.2 + 痰湿质_>=62,高血脂阳性,3,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
LDL-C_<=3.1 + TG_>1.7 + 阴虚质_20-34,高血脂阳性,3,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
LDL-C_<=3.1 + 阴虚质_>=35 + 高尿酸_是,高血脂阳性,3,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
TC_>6.2 + 吸烟史_无 + 性别_女,高血脂阳性,3,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
TC_>6.2 + 吸烟史_无 + 高尿酸_是,高血脂阳性,3,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
TC_>6.2 + 吸烟史_有 + 高尿酸_否,高血脂阳性,3,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
TC_>6.2 + 性别_女 + 湿热质_<20,高血脂阳性,3,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
TC_>6.2 + 性别_男 + 气郁质_>=35,高血脂阳性,3,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
TC_>6.2 + 性别_男 + 高尿酸_否,高血脂阳性,3,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
TC_>6.2 + 气郁质_>=35 + 高尿酸_是,高血脂阳性,3,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
TC_>6.2 + 血瘀质_<20 + 高尿酸_是,高血脂阳性,3,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
TG_>1.7 + 吸烟史_无 + 特禀质_<20,高血脂阳性,3,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
TG_>1.7 + 吸烟史_有 + 气虚质_>=35,高血脂阳性,3,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
TG_>1.7 + 平和质_<20 + 高尿酸_是,高血脂阳性,3,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
TG_>1.7 + 气郁质_>=35 + 阳虚质_<20,高血脂阳性,3,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
TG_>1.7 + 特禀质_>=35 + 高尿酸_是,高血脂阳性,3,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
TG_>1.7 + 痰湿质_<=58 + 阳虚质_<20,高血脂阳性,3,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
吸烟史_有 + 痰湿质_<=58 + 高尿酸_是,高血脂阳性,3,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
性别_女 + 痰湿质_<=58 + 高尿酸_是,高血脂阳性,3,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
性别_男 + 阴虚质_<20 + 高尿酸_是,高血脂阳性,3,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
气郁质_>=35 + 阳虚质_<20 + 高尿酸_是,高血脂阳性,3,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
痰湿质_<=58 + 阳虚质_<20 + 高尿酸_是,高血脂阳性,3,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
ADL总分_20-29 + HDL-C_1.04-1.55 + LDL-C_<=3.1 + 高尿酸_是,高血脂阳性,4,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
ADL总分_20-29 + HDL-C_1.04-1.55 + TG_>1.7 + 吸烟史_无,高血脂阳性,4,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
ADL总分_20-29 + LDL-C_<=3.1 + TC_>6.2 + 吸烟史_有,高血脂阳性,4,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
ADL总分_20-29 + LDL-C_<=3.1 + TG_>1.7 + 性别_男,高血脂阳性,4,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
ADL总分_20-29 + LDL-C_<=3.1 + TG_>1.7 + 高尿酸_否,高血脂阳性,4,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
HDL-C_1.04-1.55 + IADL总分_20-29 + LDL-C_<=3.1 + TC_>6.2,高血脂阳性,4,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
HDL-C_1.04-1.55 + IADL总分_20-29 + TC_<=6.2 + TG_>1.7,高血脂阳性,4,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
HDL-C_1.04-1.55 + LDL-C_<=3.1 + TC_>6.2 + 吸烟史_有,高血脂阳性,4,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
HDL-C_1.04-1.55 + LDL-C_<=3.1 + TG_>1.7 + 吸烟史_有,高血脂阳性,4,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
HDL-C_1.04-1.55 + LDL-C_<=3.1 + TG_>1.7 + 湿热质_<20,高血脂阳性,4,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
HDL-C_1.04-1.55 + LDL-C_<=3.1 + TG_>1.7 + 痰湿质_<=58,高血脂阳性,4,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
HDL-C_1.04-1.55 + LDL-C_<=3.1 + TG_>1.7 + 血瘀质_<20,高血脂阳性,4,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
HDL-C_1.04-1.55 + LDL-C_<=3.1 + TG_>1.7 + 高尿酸_否,高血脂阳性,4,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
HDL-C_1.04-1.55 + LDL-C_<=3.1 + 性别_男 + 高尿酸_是,高血脂阳性,4,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
HDL-C_1.04-1.55 + LDL-C_<=3.1 + 阴虚质_<20 + 高尿酸_是,高血脂阳性,4,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
HDL-C_1.04-1.55 + TC_<=6.2 + TG_>1.7 + 气虚质_<20,高血脂阳性,4,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
IADL总分_20-29 + LDL-C_<=3.1 + TG_>1.7 + 阴虚质_<20,高血脂阳性,4,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
LDL-C_<=3.1 + TC_<=6.2 + TG_>1.7 + 气虚质_<20,高血脂阳性,4,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
LDL-C_<=3.1 + TC_>6.2 + TG_<=1.7 + 性别_男,高血脂阳性,4,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
LDL-C_<=3.1 + TC_>6.2 + 性别_男 + 高尿酸_是,高血脂阳性,4,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
LDL-C_<=3.1 + TG_>1.7 + 吸烟史_无 + 性别_男,高血脂阳性,4,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
LDL-C_<=3.1 + TG_>1.7 + 吸烟史_有 + 高尿酸_是,高血脂阳性,4,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
LDL-C_<=3.1 + TG_>1.7 + 性别_女 + 阳虚质_<20,高血脂阳性,4,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
LDL-C_<=3.1 + TG_>1.7 + 阴虚质_<20 + 高尿酸_是,高血脂阳性,4,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
LDL-C_<=3.1 + 吸烟史_无 + 阴虚质_<20 + 高尿酸_是,高血脂阳性,4,0.10071942446043165,1.0,1.2930232558139536,0.022824905543191346,inf
ADL总分_<20 + TG_>1.7,高血脂阳性,2,0.09712230215827339,1.0,1.2930232558139536,0.022009730345220233,inf
LDL-C_>3.1 + 高尿酸_否,高血脂阳性,2,0.09712230215827339,1.0,1.2930232558139536,0.022009730345220233,inf
TC_>6.2 + 气郁质_20-34,高血脂阳性,2,0.09712230215827339,1.0,1.2930232558139536,0.022009730345220233,inf
年龄组_40-49 + 高尿酸_是,高血脂阳性,2,0.09712230215827339,1.0,1.2930232558139536,0.022009730345220233,inf
ADL总分_20-29 + IADL总分_20-29 + TC_>6.2,高血脂阳性,3,0.09712230215827339,1.0,1.2930232558139536,0.022009730345220233,inf
ADL总分_20-29 + TC_>6.2 + 吸烟史_无,高血脂阳性,3,0.09712230215827339,1.0,1.2930232558139536,0.022009730345220233,inf
ADL总分_20-29 + 特禀质_<20 + 高尿酸_是,高血脂阳性,3,0.09712230215827339,1.0,1.2930232558139536,0.022009730345220233,inf
ADL总分_20-29 + 血瘀质_<20 + 高尿酸_是,高血脂阳性,3,0.09712230215827339,1.0,1.2930232558139536,0.022009730345220233,inf
ADL总分_>=30 + HDL-C_1.04-1.55 + TG_>1.7,高血脂阳性,3,0.09712230215827339,1.0,1.2930232558139536,0.022009730345220233,inf
HDL-C_1.04-1.55 + TC_>6.2 + 气郁质_<20,高血脂阳性,3,0.09712230215827339,1.0,1.2930232558139536,0.022009730345220233,inf
HDL-C_1.04-1.55 + TG_>1.7 + 湿热质_20-34,高血脂阳性,3,0.09712230215827339,1.0,1.2930232558139536,0.022009730345220233,inf
HDL-C_1.04-1.55 + TG_>1.7 + 特禀质_>=35,高血脂阳性,3,0.09712230215827339,1.0,1.2930232558139536,0.022009730345220233,inf
HDL-C_1.04-1.55 + 平和质_20-34 + 高尿酸_是,高血脂阳性,3,0.09712230215827339,1.0,1.2930232558139536,0.022009730345220233,inf
IADL总分_20-29 + TC_>6.2 + 吸烟史_无,高血脂阳性,3,0.09712230215827339,1.0,1.2930232558139536,0.022009730345220233,inf
IADL总分_20-29 + TG_>1.7 + 痰湿质_<=58,高血脂阳性,3,0.09712230215827339,1.0,1.2930232558139536,0.022009730345220233,inf
IADL总分_20-29 + 阴虚质_<20 + 高尿酸_是,高血脂阳性,3,0.09712230215827339,1.0,1.2930232558139536,0.022009730345220233,inf
IADL总分_>=30 + TC_<=6.2 + TG_>1.7,高血脂阳性,3,0.09712230215827339,1.0,1.2930232558139536,0.022009730345220233,inf
LDL-C_<=3.1 + TC_>6.2 + 平和质_>=35,高血脂阳性,3,0.09712230215827339,1.0,1.2930232558139536,0.022009730345220233,inf
LDL-C_<=3.1 + 痰湿质_59-61 + 高尿酸_是,高血脂阳性,3,0.09712230215827339,1.0,1.2930232558139536,0.022009730345220233,inf
LDL-C_<=3.1 + 血瘀质_20-34 + 高尿酸_是,高血脂阳性,3,0.09712230215827339,1.0,1.2930232558139536,0.022009730345220233,inf
TC_<=6.2 + TG_>1.7 + 气虚质_>=35,高血脂阳性,3,0.09712230215827339,1.0,1.2930232558139536,0.022009730345220233,inf
TC_<=6.2 + 痰湿质_<=58 + 高尿酸_是,高血脂阳性,3,0.09712230215827339,1.0,1.2930232558139536,0.022009730345220233,inf
